Client,Bush,Well,Work,Date,Time,ДавПравНас,ДавВыход,РасходПравНас,ТемпРецирк,ПлотРецирк,РасходВоды
,,,,,14:31:19,8.31,251.43,355.16,500.00,0.00,457.40
,,,,,14:31:20,500.00,261.57,355.16,414.92,0.00,457.40
,,,,,14:31:21,500.00,0.00,112.17,0.00,335.96,237.28
,,,,,14:31:22,103.72,85.01,500.00,0.00,182.55,0.00
,,,,,14:31:23,103.72,85.01,500.00,0.00,182.55,0.00
,,,,,14:31:24,207.38,0.00,500.00,0.00,154.83,500.00
,,,,,14:31:25,500.00,173.02,441.54,176.30,0.00,0.00
,,,,,14:31:26,500.00,159.75,181.94,500.00,485.83,0.00
,,,,,14:31:27,500.00,159.75,181.94,500.00,485.83,0.00
,,,,,14:31:28,500.00,100.15,499.42,0.00,500.00,494.87
,,,,,14:31:29,500.00,247.95,500.00,70.16,470.03,23.25
,,,,,14:31:30,78.77,65.77,0.00,0.00,500.00,344.04
,,,,,14:31:31,500.00,500.00,0.00,480.76,0.00,187.44
,,,,,14:31:32,500.00,11.19,100.64,320.23,500.00,500.00
,,,,,14:31:33,500.00,11.19,100.64,320.23,500.00,500.00
,,,,,14:31:34,353.89,489.10,500.00,224.81,500.00,307.24
,,,,,14:31:35,418.87,0.00,500.00,0.00,0.00,500.00
,,,,,14:31:36,220.92,403.93,0.00,311.32,425.33,287.67
,,,,,14:31:37,113.78,308.64,253.58,500.00,62.31,216.56
,,,,,14:31:38,500.00,199.45,156.35,308.88,43.14,221.09
,,,,,14:31:39,500.00,199.45,156.35,308.88,43.14,221.09
,,,,,14:31:40,500.00,500.00,0.00,178.53,500.00,372.26
,,,,,14:31:41,368.12,0.00,253.72,500.00,500.00,303.73
,,,,,14:31:42,242.19,416.64,192.28,365.86,500.00,62.34
,,,,,14:31:43,0.00,500.00,58.00,111.41,458.82,166.65
,,,,,14:31:44,500.00,400.53,500.00,73.64,256.03,72.05
,,,,,14:31:45,500.00,400.53,500.00,73.64,256.03,72.05
,,,,,14:31:46,0.00,324.18,144.67,500.00,148.46,500.00
,,,,,14:31:47,299.87,301.81,0.00,299.65,217.86,475.65
,,,,,14:31:48,274.32,500.00,59.22,500.00,500.00,0.00
,,,,,14:31:49,0.00,0.00,500.00,155.96,0.00,97.73
,,,,,14:31:50,500.00,500.00,500.00,231.48,81.34,408.11
,,,,,14:31:51,500.00,500.00,500.00,231.48,81.34,408.11
,,,,,14:31:52,90.72,395.21,36.24,259.59,479.02,120.38
,,,,,14:31:53,464.72,0.00,468.34,0.00,500.00,0.00
,,,,,14:31:54,481.87,0.00,401.00,0.00,260.82,500.00
,,,,,14:31:55,481.87,0.00,500.00,0.00,260.82,500.00
,,,,,14:31:56,110.64,0.00,500.00,0.00,490.18,0.00
,,,,,14:31:57,88.28,476.72,257.77,500.00,328.04,0.00
,,,,,14:31:58,88.28,476.72,317.32,500.00,328.04,0.00
,,,,,14:31:59,383.64,472.80,317.32,500.00,0.00,500.00
,,,,,14:32:00,500.00,182.35,0.00,272.04,0.00,90.57
,,,,,14:32:01,0.00,26.51,0.00,272.04,386.88,0.00
,,,,,14:32:02,0.00,26.51,0.00,260.58,386.88,0.00
,,,,,14:32:03,35.41,500.00,500.00,0.00,173.82,207.66
,,,,,14:32:04,457.07,0.00,500.00,0.00,336.50,0.00
,,,,,14:32:05,457.07,0.00,500.00,0.00,336.50,0.00
,,,,,14:32:06,500.00,239.71,0.00,132.87,17.14,300.22
,,,,,14:32:07,500.00,500.00,500.00,467.60,500.00,220.40
,,,,,14:32:08,326.98,0.00,500.00,100.41,391.63,0.00
,,,,,14:32:09,326.98,0.00,500.00,100.41,391.63,0.00
,,,,,14:32:10,500.00,190.27,500.00,0.00,202.04,278.64
,,,,,14:32:11,213.90,500.00,458.59,0.00,0.00,449.01
,,,,,14:32:12,500.00,500.00,218.60,500.00,0.00,156.00
,,,,,14:32:13,419.42,372.28,0.00,277.24,0.00,0.00
,,,,,14:32:14,0.00,0.00,500.00,353.13,0.00,500.00
,,,,,14:32:15,0.00,0.00,500.00,353.13,0.00,500.00
,,,,,14:32:16,500.00,360.46,500.00,79.27,95.38,146.08
,,,,,14:32:17,500.00,101.13,500.00,406.84,500.00,0.00
,,,,,14:32:18,483.10,0.00,500.00,0.00,193.71,184.18
,,,,,14:32:19,500.00,500.00,500.00,407.18,13.10,227.97
,,,,,14:32:20,500.00,0.00,218.16,500.00,0.00,445.98
,,,,,14:32:21,500.00,0.00,218.16,500.00,0.00,445.98
,,,,,14:32:22,500.00,233.21,500.00,384.25,500.00,500.00
,,,,,14:32:23,366.32,188.41,500.00,500.00,303.40,314.30
,,,,,14:32:24,500.00,0.00,500.00,455.98,303.55,500.00
,,,,,14:32:25,0.00,235.17,266.16,500.00,250.62,0.00
,,,,,14:32:26,461.10,307.73,0.00,147.22,0.00,395.84
,,,,,14:32:27,461.10,307.73,0.00,147.22,0.00,395.84
,,,,,14:32:28,500.00,500.00,0.00,239.94,500.00,500.00
,,,,,14:32:29,45.50,500.00,500.00,500.00,210.98,0.00
,,,,,14:32:30,158.27,500.00,500.00,0.00,219.83,92.80
,,,,,14:32:31,158.27,500.00,423.48,0.00,219.83,92.80
,,,,,14:32:32,500.00,278.33,423.48,258.11,0.00,500.00
,,,,,14:32:33,170.96,500.00,0.00,500.00,107.08,273.55
,,,,,14:32:34,170.96,500.00,192.90,500.00,107.08,273.55
,,,,,14:32:35,0.00,500.00,192.90,127.68,161.83,25.90
,,,,,14:32:36,212.97,42.93,500.00,251.72,500.00,322.27
,,,,,14:32:37,500.00,500.00,500.00,251.72,500.00,492.81
,,,,,14:32:38,500.00,500.00,500.00,431.87,500.00,492.81
,,,,,14:32:39,148.63,305.47,42.99,354.87,394.32,236.28
,,,,,14:32:40,270.96,500.00,265.38,354.87,430.84,0.00
,,,,,14:32:41,270.96,500.00,265.38,500.00,430.84,0.00
,,,,,14:32:42,0.00,437.53,500.00,500.00,0.00,500.00
,,,,,14:32:43,77.03,286.67,500.00,0.00,467.77,315.22
,,,,,14:32:44,0.00,0.00,500.00,500.00,470.01,17.46
,,,,,14:32:45,0.00,0.00,500.00,500.00,470.01,17.46
,,,,,14:32:46,500.00,500.00,0.00,0.00,0.00,0.00
,,,,,14:32:47,460.78,416.21,0.00,500.00,0.00,374.48
,,,,,14:32:48,274.00,0.35,259.27,360.69,116.61,500.00
,,,,,14:32:49,341.25,113.76,0.00,231.66,346.99,102.97
,,,,,14:32:50,199.22,280.10,0.00,500.00,157.88,379.63
,,,,,14:32:51,199.22,280.10,0.00,500.00,157.88,379.63
,,,,,14:32:52,250.74,0.00,245.37,89.41,224.38,182.81
,,,,,14:32:53,359.04,0.00,357.41,42.83,158.48,347.65
,,,,,14:32:54,499.22,450.07,354.37,500.00,199.16,500.00
,,,,,14:32:55,500.00,0.00,267.40,0.00,43.15,108.68
,,,,,14:32:56,17.44,164.45,500.00,350.18,0.00,398.79
,,,,,14:32:57,17.44,164.45,500.00,350.18,0.00,398.79
,,,,,14:32:58,0.00,500.00,291.80,260.46,177.47,0.00
,,,,,14:32:59,0.00,334.39,0.00,0.00,356.05,500.00
,,,,,14:33:00,404.06,28.09,0.00,0.00,5.73,251.40
,,,,,14:33:01,500.00,25.83,0.00,500.00,281.65,335.19
,,,,,14:33:02,0.38,0.00,321.88,0.00,500.00,0.00
,,,,,14:33:03,0.38,0.00,321.88,0.00,500.00,0.00
,,,,,14:33:04,0.00,500.00,500.00,293.01,500.00,303.73
,,,,,14:33:05,273.53,36.77,0.00,25.74,326.79,500.00
,,,,,14:33:06,85.52,357.80,0.00,438.62,500.00,500.00
,,,,,14:33:07,500.00,257.85,500.00,303.90,500.00,172.34
,,,,,14:33:08,201.38,0.00,391.90,117.96,500.00,500.00
,,,,,14:33:09,201.38,0.00,391.90,117.96,500.00,500.00
,,,,,14:33:10,318.14,264.11,485.46,0.00,500.00,490.69
,,,,,14:33:11,500.00,350.95,0.00,20.52,44.89,83.81
,,,,,14:33:12,0.00,198.13,0.00,500.00,97.28,285.60
,,,,,14:33:13,0.00,2.65,500.00,167.84,68.45,0.00
,,,,,14:33:14,0.00,500.00,348.96,0.00,0.00,140.72
,,,,,14:33:15,0.00,500.00,348.96,0.00,0.00,140.72
,,,,,14:33:16,175.19,500.00,261.22,0.00,188.36,500.00
,,,,,14:33:17,0.00,0.00,483.87,500.00,0.00,500.00
,,,,,14:33:18,390.57,0.00,434.92,130.40,0.00,500.00
,,,,,14:33:19,0.00,211.06,89.55,191.48,500.00,450.70
,,,,,14:33:20,500.00,209.71,287.08,380.91,500.00,0.00
,,,,,14:33:21,500.00,209.71,287.08,380.91,500.00,0.00
,,,,,14:33:22,0.00,140.80,500.00,92.74,458.21,500.00
,,,,,14:33:23,500.00,411.49,500.00,329.29,500.00,0.00
,,,,,14:33:24,0.00,274.84,0.00,87.23,350.85,428.78
,,,,,14:33:25,0.21,500.00,175.49,435.19,183.15,500.00
,,,,,14:33:26,452.31,252.95,0.00,500.00,43.51,304.59
,,,,,14:33:27,452.31,252.95,0.00,500.00,43.51,304.59
,,,,,14:33:28,500.00,301.85,500.00,296.30,403.36,500.00
,,,,,14:33:29,500.00,500.00,413.89,134.46,0.00,0.00
,,,,,14:33:30,500.00,388.89,500.00,35.00,309.50,6.10
,,,,,14:33:31,464.48,0.00,500.00,35.00,464.59,297.04
,,,,,14:33:32,464.48,448.22,167.18,320.75,500.00,0.00
,,,,,14:33:33,0.00,448.22,167.18,445.18,500.00,328.91
,,,,,14:33:34,246.97,0.00,500.00,207.90,279.89,0.00
,,,,,14:33:35,500.00,500.00,0.00,0.00,484.55,0.00
,,,,,14:33:36,0.00,0.00,153.37,500.00,93.55,500.00
,,,,,14:33:37,234.43,63.63,153.37,500.00,350.04,127.72
,,,,,14:33:38,234.43,133.01,466.82,0.00,141.06,0.00
,,,,,14:33:39,426.55,133.01,0.00,0.00,141.06,366.31
,,,,,14:33:40,101.67,479.13,0.00,116.34,70.91,500.00
,,,,,14:33:41,500.00,452.43,0.00,143.12,290.24,500.00
,,,,,14:33:42,0.00,371.41,0.00,170.97,294.53,500.00
,,,,,14:33:43,194.44,500.00,0.00,0.00,237.97,500.00
,,,,,14:33:44,262.31,500.00,0.00,168.14,129.37,146.03
,,,,,14:33:45,262.31,500.00,0.00,168.14,129.37,146.03
,,,,,14:33:46,446.90,387.13,39.44,500.00,382.28,0.00
,,,,,14:33:47,500.00,189.94,4.47,500.00,500.00,435.10
,,,,,14:33:48,318.35,0.00,404.53,89.61,179.78,0.00
,,,,,14:33:49,392.62,500.00,500.00,500.00,0.00,40.19
,,,,,14:33:50,484.69,0.00,333.30,500.00,379.05,500.00
,,,,,14:33:51,484.69,0.00,333.30,500.00,379.05,500.00
,,,,,14:33:52,500.00,500.00,61.22,341.93,426.17,478.77
,,,,,14:33:53,413.09,322.53,95.52,497.09,437.02,0.00
,,,,,14:33:54,0.00,0.00,0.00,500.00,0.00,0.00
,,,,,14:33:55,0.00,0.00,248.06,500.00,0.00,0.00
,,,,,14:33:56,0.00,8.23,248.06,500.00,500.00,0.00
,,,,,14:33:57,175.87,0.00,0.00,0.00,105.41,0.00
,,,,,14:33:58,175.87,0.00,0.00,0.00,105.41,0.00
,,,,,14:33:59,72.58,422.22,0.00,400.07,127.28,128.83
,,,,,14:34:00,500.00,500.00,229.40,0.00,500.00,0.00
,,,,,14:34:01,0.00,205.46,229.40,0.00,226.72,365.14
,,,,,14:34:02,338.58,266.86,482.23,0.00,53.19,0.00
,,,,,14:34:03,500.00,500.00,482.23,0.00,53.19,0.00
,,,,,14:34:04,500.00,500.00,482.23,0.00,500.00,200.72
,,,,,14:34:05,0.00,475.61,0.00,29.88,500.00,0.00
,,,,,14:34:06,477.08,500.00,0.00,29.88,500.00,278.54
,,,,,14:34:07,0.00,358.48,443.78,273.92,319.52,500.00
,,,,,14:34:08,0.00,0.00,443.78,273.92,319.52,88.27
,,,,,14:34:09,500.00,500.00,269.70,384.82,28.35,500.00
,,,,,14:34:10,389.05,6.20,321.36,148.35,116.61,462.68
,,,,,14:34:11,245.61,283.62,154.46,121.99,0.00,324.78
,,,,,14:34:12,500.00,245.15,269.24,0.00,392.95,161.05
,,,,,14:34:13,437.52,240.20,500.00,0.00,500.00,500.00
,,,,,14:34:14,500.00,500.00,0.00,148.24,0.00,448.22
,,,,,14:34:15,500.00,0.00,199.48,334.08,2.25,500.00
,,,,,14:34:16,0.00,0.00,390.35,500.00,500.00,489.59
,,,,,14:34:17,500.00,254.05,326.28,482.23,280.36,0.00
,,,,,14:34:18,500.00,212.41,500.00,0.00,227.29,500.00
,,,,,14:34:19,494.62,500.00,500.00,0.00,38.60,4.39
,,,,,14:34:20,261.71,375.89,0.00,500.00,0.00,0.00
,,,,,14:34:21,158.88,500.00,0.00,500.00,0.00,386.79
,,,,,14:34:22,0.00,0.00,0.00,500.00,438.08,0.00
,,,,,14:34:23,191.75,0.00,0.00,500.00,227.54,425.86
,,,,,14:34:24,422.53,0.00,419.29,0.00,342.27,35.13
,,,,,14:34:25,394.67,294.58,335.19,0.00,32.33,0.00
,,,,,14:34:26,394.67,294.58,0.00,389.89,134.37,374.89
,,,,,14:34:27,500.00,500.00,0.00,389.89,134.37,216.29
,,,,,14:34:28,247.72,500.00,410.64,161.04,405.15,0.00
,,,,,14:34:29,500.00,500.00,410.64,161.04,405.15,0.00
,,,,,14:34:30,500.00,500.00,410.64,428.84,494.53,68.72
,,,,,14:34:31,0.00,400.02,61.90,421.58,500.00,209.23
,,,,,14:34:32,0.00,500.00,460.90,421.58,500.00,0.00
,,,,,14:34:33,225.75,500.00,460.90,429.76,500.00,443.75
,,,,,14:34:34,500.00,128.44,200.48,488.12,500.00,500.00
,,,,,14:34:35,395.01,439.90,82.37,488.12,500.00,500.00
,,,,,14:34:36,395.01,0.00,82.37,488.12,500.00,500.00
,,,,,14:34:37,273.55,0.00,82.37,63.59,500.00,0.00
,,,,,14:34:38,500.00,489.43,275.38,414.67,434.70,0.00
,,,,,14:34:39,86.95,500.00,500.00,414.67,438.94,500.00
,,,,,14:34:40,429.12,325.84,499.77,0.00,365.98,0.00
,,,,,14:34:41,500.00,0.00,222.89,0.00,0.00,0.00
,,,,,14:34:42,500.00,0.00,222.89,450.00,0.00,0.00
,,,,,14:34:43,500.00,0.00,500.00,450.00,500.00,0.00
,,,,,14:34:44,500.00,0.00,0.00,388.95,249.50,142.38
,,,,,14:34:45,500.00,0.00,500.00,0.00,407.57,0.00
,,,,,14:34:46,0.00,57.60,324.41,0.00,500.00,440.14
,,,,,14:34:47,200.34,500.00,500.00,379.28,500.00,311.58
,,,,,14:34:48,448.08,500.00,500.00,253.90,185.53,388.47
,,,,,14:34:49,13.67,500.00,117.62,500.00,500.00,259.24
,,,,,14:34:50,13.67,500.00,117.62,500.00,500.00,259.24
,,,,,14:34:51,469.86,500.00,16.96,100.48,0.00,0.00
,,,,,14:34:52,0.00,500.00,71.77,100.48,0.00,226.57
,,,,,14:34:53,500.00,500.00,71.77,100.48,193.06,226.57
,,,,,14:34:54,500.00,500.00,71.77,500.00,193.06,49.63
,,,,,14:34:55,264.37,270.92,0.00,93.96,276.46,500.00
,,,,,14:34:56,403.48,0.00,500.00,93.96,276.46,99.38
,,,,,14:34:57,383.50,0.00,500.00,93.96,423.21,269.36
,,,,,14:34:58,383.50,0.00,500.00,293.83,500.00,0.00
,,,,,14:34:59,43.93,500.00,272.50,0.00,500.00,61.42
,,,,,14:35:00,500.00,481.13,272.50,73.83,176.14,14.43
,,,,,14:35:01,500.00,481.13,500.00,73.83,430.25,14.43
,,,,,14:35:02,0.00,246.18,257.44,254.26,0.00,0.00
,,,,,14:35:03,0.00,0.00,290.73,33.58,392.95,0.00
,,,,,14:35:04,0.00,0.00,10.96,33.58,392.95,0.00
,,,,,14:35:05,0.00,0.00,10.96,33.58,392.95,0.00
,,,,,14:35:06,333.44,192.36,10.96,413.64,0.00,500.00
,,,,,14:35:07,192.47,131.85,500.00,500.00,302.86,500.00
,,,,,14:35:08,500.00,131.85,500.00,500.00,302.86,500.00
,,,,,14:35:09,500.00,131.85,500.00,500.00,302.86,0.00
,,,,,14:35:10,500.00,446.55,500.00,23.89,0.00,0.00
,,,,,14:35:11,128.95,375.05,417.13,376.01,500.00,0.00
,,,,,14:35:12,500.00,0.00,417.13,376.01,500.00,0.00
,,,,,14:35:13,49.57,0.00,500.00,376.01,500.00,0.00
,,,,,14:35:14,149.06,213.35,500.00,18.00,500.00,32.36
,,,,,14:35:15,483.80,500.00,0.00,500.00,0.00,138.09
,,,,,14:35:16,500.00,458.86,0.00,354.92,0.00,138.09
,,,,,14:35:17,185.15,0.00,0.00,354.92,239.61,0.00
,,,,,14:35:18,500.00,0.00,338.34,100.94,64.37,3.13
,,,,,14:35:19,179.82,500.00,500.00,0.00,93.82,433.18
,,,,,14:35:20,0.00,0.00,491.76,0.00,223.29,433.18
,,,,,14:35:21,0.00,0.00,491.76,75.02,223.29,406.64
,,,,,14:35:22,393.65,232.13,0.00,0.00,196.89,500.00
,,,,,14:35:23,500.00,0.00,92.30,249.14,0.00,324.37
,,,,,14:35:24,425.64,487.36,500.00,249.14,0.00,376.67
,,,,,14:35:25,425.64,225.08,500.00,249.14,0.00,376.67
,,,,,14:35:26,0.00,225.08,500.00,500.00,347.26,156.76
,,,,,14:35:27,0.00,225.08,500.00,500.00,347.26,156.76
,,,,,14:35:28,0.00,500.00,233.83,378.69,0.00,36.35
,,,,,14:35:29,0.00,500.00,0.00,378.69,0.00,9.26
,,,,,14:35:30,0.00,0.00,0.00,378.69,0.00,9.26
,,,,,14:35:31,443.18,434.68,0.00,378.69,347.18,500.00
,,,,,14:35:32,274.05,434.68,0.00,500.00,321.43,146.77
,,,,,14:35:33,231.20,218.84,500.00,75.54,0.00,0.00
,,,,,14:35:34,500.00,189.10,0.00,75.54,0.00,0.00
,,,,,14:35:35,352.80,189.10,0.00,75.54,0.00,0.00
,,,,,14:35:36,352.80,0.00,0.00,75.54,500.00,500.00
,,,,,14:35:37,500.00,0.00,0.00,500.00,0.00,0.00
,,,,,14:35:38,480.26,0.00,0.00,500.00,0.00,468.79
,,,,,14:35:39,480.26,0.00,0.00,0.00,0.00,468.79
,,,,,14:35:40,500.00,442.70,292.28,0.00,0.00,160.17
,,,,,14:35:41,0.00,466.98,292.28,322.67,10.26,500.00
,,,,,14:35:42,0.00,466.98,471.58,500.00,0.00,51.02
,,,,,14:35:43,473.43,249.66,500.00,500.00,152.02,0.00
,,,,,14:35:44,495.85,249.66,9.07,500.00,156.07,0.00
,,,,,14:35:45,495.85,145.03,27.11,500.00,156.07,122.45
,,,,,14:35:46,500.00,267.96,500.00,480.12,459.00,500.00
,,,,,14:35:47,500.00,309.40,500.00,500.00,194.69,500.00
,,,,,14:35:48,500.00,0.00,500.00,500.00,194.69,500.00
,,,,,14:35:49,500.00,0.00,500.00,500.00,96.87,500.00
,,,,,14:35:50,500.00,262.41,500.00,500.00,0.00,500.00
,,,,,14:35:51,400.04,500.00,0.00,28.14,40.96,154.87
,,,,,14:35:52,331.52,460.87,500.00,28.14,40.96,488.20
,,,,,14:35:53,331.52,231.49,500.00,28.14,40.96,488.20
,,,,,14:35:54,443.65,436.48,500.00,477.63,349.22,174.71
,,,,,14:35:55,443.65,436.48,500.00,477.63,0.00,174.71
,,,,,14:35:56,500.00,0.00,500.00,500.00,0.00,500.00
,,,,,14:35:57,500.00,329.76,500.00,500.00,0.00,500.00
,,,,,14:35:58,500.00,237.06,500.00,500.00,0.00,77.34
,,,,,14:35:59,500.00,392.56,500.00,500.00,500.00,458.89
,,,,,14:36:00,500.00,392.56,500.00,500.00,500.00,458.89
,,,,,14:36:01,489.97,364.83,500.00,86.63,119.99,491.71
,,,,,14:36:02,500.00,500.00,456.44,500.00,496.03,34.74
,,,,,14:36:03,217.95,119.55,96.35,500.00,496.03,500.00
,,,,,14:36:04,217.95,119.55,0.00,500.00,496.03,500.00
,,,,,14:36:05,217.95,119.55,0.00,500.00,496.03,500.00
,,,,,14:36:06,190.07,334.15,500.00,500.00,158.00,168.61
,,,,,14:36:07,0.00,0.00,491.24,500.00,167.72,0.00
,,,,,14:36:08,0.00,109.42,491.24,72.40,167.72,500.00
,,,,,14:36:09,89.49,109.42,500.00,72.40,167.72,500.00
,,,,,14:36:10,89.49,109.42,500.00,72.40,481.96,33.45
,,,,,14:36:11,198.49,314.40,21.90,500.00,500.00,129.14
,,,,,14:36:12,237.12,0.00,0.00,167.35,0.00,0.00
,,,,,14:36:13,164.70,381.15,500.00,0.00,0.00,500.00
,,,,,14:36:14,164.70,381.15,500.00,0.00,124.26,500.00
,,,,,14:36:15,161.87,500.00,0.00,38.32,500.00,465.42
,,,,,14:36:16,0.00,4.83,155.38,500.00,382.44,265.44
,,,,,14:36:17,500.00,500.00,460.47,371.37,382.44,0.00
,,,,,14:36:18,500.00,500.00,460.47,371.37,295.37,0.00
,,,,,14:36:19,500.00,0.00,0.00,0.00,500.00,401.27
,,,,,14:36:20,0.00,0.00,52.77,0.00,69.05,500.00
,,,,,14:36:21,439.89,0.00,479.49,500.00,120.92,30.43
,,,,,14:36:22,439.89,0.00,500.00,500.00,0.00,30.43
,,,,,14:36:23,500.00,206.21,500.00,12.64,18.13,299.67
,,,,,14:36:24,500.00,235.57,0.00,305.29,371.19,114.16
,,,,,14:36:25,237.55,388.87,0.00,4.81,371.19,500.00
,,,,,14:36:26,500.00,0.00,0.00,500.00,0.00,0.00
,,,,,14:36:27,103.25,0.00,500.00,500.00,322.21,0.00
,,,,,14:36:28,500.00,240.87,500.00,240.55,0.00,0.00
,,,,,14:36:29,249.43,185.22,80.46,374.18,500.00,0.00
,,,,,14:36:30,249.43,229.64,80.46,500.00,500.00,0.00
,,,,,14:36:31,0.00,229.64,500.00,500.00,500.00,281.39
,,,,,14:36:32,0.00,449.00,181.33,401.87,500.00,327.52
,,,,,14:36:33,297.78,500.00,0.00,0.00,500.00,500.00
,,,,,14:36:34,500.00,243.72,19.04,239.11,500.00,0.00
,,,,,14:36:35,0.00,490.09,316.50,0.00,15.07,83.94
,,,,,14:36:36,0.00,490.09,316.50,0.00,15.07,83.94
,,,,,14:36:37,322.78,500.00,301.52,500.00,500.00,100.32
,,,,,14:36:38,441.17,500.00,500.00,26.77,500.00,279.36
,,,,,14:36:39,0.00,267.59,500.00,432.50,500.00,0.00
,,,,,14:36:40,0.00,267.59,500.00,387.56,500.00,0.00
,,,,,14:36:41,396.83,0.00,500.00,387.56,0.00,500.00
,,,,,14:36:42,500.00,500.00,414.69,0.00,363.26,500.00
,,,,,14:36:43,414.02,0.00,414.39,0.00,500.00,0.00
,,,,,14:36:44,414.02,0.00,414.39,0.00,0.00,0.00
,,,,,14:36:45,500.00,500.00,500.00,500.00,500.00,500.00
,,,,,14:36:46,500.00,109.30,0.00,0.00,117.94,0.00
,,,,,14:36:47,500.00,0.00,0.00,0.00,117.94,0.00
,,,,,14:36:48,500.00,0.00,0.00,0.00,117.94,0.00
,,,,,14:36:49,0.00,0.00,0.00,500.00,0.00,0.00
,,,,,14:36:50,0.00,129.06,500.00,0.00,0.00,500.00
,,,,,14:36:51,317.83,0.00,500.00,500.00,0.00,0.00
,,,,,14:36:52,317.83,0.00,0.00,500.00,0.00,0.00
,,,,,14:36:53,236.79,500.00,0.00,500.00,425.70,237.25
,,,,,14:36:54,126.63,196.04,0.00,268.76,425.70,500.00
,,,,,14:36:55,430.25,500.00,0.00,18.70,415.52,152.37
,,,,,14:36:56,430.25,500.00,0.00,18.70,415.52,152.37
,,,,,14:36:57,500.00,0.00,289.07,0.00,500.00,0.00
,,,,,14:36:58,218.53,17.54,364.64,21.26,500.00,6.76
,,,,,14:36:59,370.36,147.04,364.64,0.00,307.31,197.75
,,,,,14:37:00,370.36,147.04,175.75,0.00,500.00,197.75
,,,,,14:37:01,63.67,170.39,172.91,465.58,432.83,500.00
,,,,,14:37:02,0.00,456.26,276.68,500.00,186.16,0.00
,,,,,14:37:03,137.30,224.28,0.00,500.00,58.21,500.00
,,,,,14:37:04,304.93,359.90,458.59,430.96,361.16,329.37
,,,,,14:37:05,109.01,394.77,500.00,430.96,361.16,55.89
,,,,,14:37:06,109.01,394.77,500.00,430.96,361.16,55.89
,,,,,14:37:07,500.00,193.52,500.00,399.39,191.43,0.00
,,,,,14:37:08,500.00,0.00,311.07,179.37,37.48,0.00
,,,,,14:37:09,500.00,0.00,472.68,179.37,37.48,0.00
,,,,,14:37:10,500.00,294.91,472.68,500.00,195.90,164.20
,,,,,14:37:11,500.00,387.29,500.00,479.92,195.90,398.04
,,,,,14:37:12,389.97,500.00,500.00,166.35,408.63,500.00
,,,,,14:37:13,0.00,500.00,194.41,166.35,237.77,500.00
,,,,,14:37:14,470.30,251.98,0.00,500.00,0.00,500.00
,,,,,14:37:15,472.71,323.95,416.42,500.00,0.00,500.00
,,,,,14:37:16,0.00,0.00,382.46,450.24,500.00,481.69
,,,,,14:37:17,0.00,405.92,500.00,500.00,500.00,500.00
,,,,,14:37:18,0.00,405.92,500.00,500.00,500.00,500.00
,,,,,14:37:19,0.00,165.80,500.00,0.00,300.48,500.00
,,,,,14:37:20,500.00,367.57,197.27,177.29,376.37,0.00
,,,,,14:37:21,0.00,0.00,0.00,48.51,376.37,500.00
,,,,,14:37:22,309.45,181.86,204.77,500.00,208.27,500.00
,,,,,14:37:23,500.00,303.67,174.00,67.00,208.27,208.73
,,,,,14:37:24,500.00,303.67,174.00,67.00,0.00,208.73
,,,,,14:37:25,0.00,119.22,204.31,0.00,304.42,500.00
,,,,,14:37:26,134.51,126.04,276.88,16.58,116.26,355.26
,,,,,14:37:27,500.00,275.74,500.00,500.00,116.26,0.00
,,,,,14:37:28,500.00,500.00,500.00,363.10,0.00,0.00
,,,,,14:37:29,150.62,0.00,255.50,0.00,0.00,0.00
,,,,,14:37:30,150.62,0.00,255.50,0.00,500.00,0.00
,,,,,14:37:31,435.11,102.14,0.00,97.60,0.00,391.51
,,,,,14:37:32,500.00,0.00,500.00,500.00,391.83,340.04
,,,,,14:37:33,121.87,500.00,500.00,0.00,391.83,367.70
,,,,,14:37:34,0.00,55.78,0.00,0.00,420.66,436.73
,,,,,14:37:35,299.78,0.00,0.00,320.61,249.70,168.68
,,,,,14:37:36,299.78,0.00,500.00,320.61,466.08,168.68
,,,,,14:37:37,311.70,500.00,316.50,500.00,500.00,225.62
,,,,,14:37:38,65.65,410.69,500.00,240.42,0.00,499.94
,,,,,14:37:39,500.00,102.05,360.55,167.42,176.85,230.87
,,,,,14:37:40,149.17,500.00,291.75,0.00,500.00,55.35
,,,,,14:37:41,490.74,122.37,291.75,110.94,500.00,500.00
,,,,,14:37:42,490.74,122.37,88.11,110.94,500.00,500.00
,,,,,14:37:43,363.14,141.86,500.00,0.00,154.07,417.18
,,,,,14:37:44,0.00,500.00,322.25,235.60,400.32,0.00
,,,,,14:37:45,499.96,484.71,322.25,317.24,400.32,500.00
,,,,,14:37:46,500.00,375.12,0.00,12.90,454.87,365.71
,,,,,14:37:47,500.00,500.00,0.00,12.90,454.87,14.90
,,,,,14:37:48,500.00,217.37,0.00,12.90,0.00,0.00
,,,,,14:37:49,407.06,217.37,0.00,176.90,310.17,467.67
,,,,,14:37:50,233.59,500.00,188.57,0.00,86.84,500.00
,,,,,14:37:51,500.00,500.00,0.00,0.00,86.84,0.00
,,,,,14:37:52,195.71,0.00,0.00,144.71,496.65,436.56
,,,,,14:37:53,195.71,0.00,168.09,0.00,496.65,500.00
,,,,,14:37:54,0.00,305.98,168.09,127.22,79.45,500.00
,,,,,14:37:55,229.72,305.98,500.00,127.22,173.85,89.03
,,,,,14:37:56,0.00,415.27,75.35,97.55,327.82,0.00
