Client,Bush,Well,Work,Date,Time,ДавПравНас,ДавВыход,РасходПравНас,ТемпРецирк,ПлотРецирк,РасходВоды
,,,,,,0.00,500.00,441.82,172.91,500.00,500.00
,,,,,,27.21,0.00,141.31,0.00,337.95,417.74
,,,,,,290.91,0.00,500.00,0.00,337.95,500.00
,,,,,,0.00,0.00,500.00,236.33,500.00,35.47
,,,,,,0.00,0.00,500.00,0.00,500.00,62.22
,,,,,,500.00,365.42,500.00,249.63,399.35,391.20
,,,,,,0.00,159.32,500.00,42.13,0.00,500.00
,,,,,,0.00,293.41,500.00,42.13,0.00,500.00
,,,,,,476.01,293.41,500.00,42.13,0.00,221.37
,,,,,,0.00,500.00,500.00,65.55,0.00,500.00
,,,,,,167.62,88.30,0.00,240.55,0.00,277.49
,,,,,,0.00,88.30,0.00,500.00,0.00,277.49
,,,,,,0.00,461.61,0.00,500.00,0.00,0.00
,,,,,,0.00,461.61,0.00,500.00,0.00,8.44
,,,,,,247.48,500.00,500.00,42.27,89.87,500.00
,,,,,,500.00,0.91,0.00,0.00,500.00,0.00
,,,,,,0.00,55.87,0.00,0.00,0.00,500.00
,,,,,,44.13,90.67,0.00,0.00,0.00,500.00
,,,,,,252.73,90.67,0.00,0.00,0.00,499.79
,,,,,,5.26,0.00,0.00,500.00,171.81,141.14
,,,,,,224.69,0.00,0.00,500.00,500.00,141.14
,,,,,,224.69,150.86,73.85,500.00,500.00,462.86
,,,,,,153.09,454.20,0.00,500.00,373.27,500.00
,,,,,,361.80,500.00,0.00,500.00,73.52,224.79
,,,,,,0.00,500.00,189.44,62.66,0.00,224.79
,,,,,,500.00,35.11,500.00,320.06,0.00,252.60
,,,,,,500.00,0.00,500.00,392.88,0.00,252.60
,,,,,,0.00,0.00,500.00,392.88,0.00,477.04
,,,,,,314.35,0.00,500.00,75.18,0.00,87.53
,,,,,,314.35,0.00,500.00,75.18,0.00,87.53
,,,,,,314.35,0.00,289.79,75.18,440.18,87.53
,,,,,,87.42,500.00,21.75,0.00,0.00,500.00
,,,,,,87.42,500.00,21.75,0.00,296.50,500.00
,,,,,,500.00,500.00,0.00,0.00,0.00,500.00
,,,,,,500.00,0.00,75.18,333.76,450.77,0.00
,,,,,,500.00,0.00,75.18,333.76,450.77,0.00
,,,,,,0.00,317.94,500.00,291.00,245.37,0.00
,,,,,,0.00,0.00,500.00,424.65,245.37,0.00
,,,,,,0.00,0.00,0.00,424.65,245.37,137.09
,,,,,,0.00,0.00,369.12,424.65,245.37,201.83
,,,,,,273.72,118.16,500.00,287.98,0.00,335.45
,,,,,,404.38,158.35,46.31,12.03,0.00,170.70
,,,,,,0.00,0.00,46.31,12.03,500.00,170.70
,,,,,,382.36,119.42,46.31,0.00,500.00,0.00
,,,,,,382.36,119.42,46.31,0.00,500.00,0.00
,,,,,,500.00,500.00,385.97,430.35,500.00,242.23
,,,,,,338.12,423.94,388.11,430.35,0.00,54.95
,,,,,,197.75,423.94,388.11,500.00,0.00,0.00
,,,,,,197.75,423.94,388.11,500.00,0.00,0.00
,,,,,,84.05,0.00,193.51,500.00,410.40,500.00
,,,,,,84.05,0.00,461.65,500.00,410.40,500.00
,,,,,,0.00,162.16,500.00,0.00,0.00,500.00
,,,,,,0.00,162.16,500.00,0.00,0.00,500.00
,,,,,,500.00,500.00,239.69,481.25,500.00,94.77
,,,,,,500.00,500.00,239.69,481.25,500.00,94.77
,,,,,,36.01,443.60,111.81,390.89,236.84,71.31
,,,,,,36.01,443.60,111.81,390.89,236.84,71.31
,,,,,,36.01,34.81,0.00,390.89,236.84,370.21
,,,,,,500.00,94.54,0.00,500.00,0.00,12.87
,,,,,,113.16,474.91,500.00,500.00,0.00,214.26
,,,,,,113.16,474.91,500.00,500.00,0.00,214.26
,,,,,,412.00,500.00,108.10,500.00,0.00,500.00
,,,,,,148.38,500.00,108.10,500.00,238.10,421.84
,,,,,,410.45,376.40,500.00,500.00,209.27,330.97
,,,,,,0.00,376.40,500.00,500.00,209.27,330.97
,,,,,,193.18,336.26,0.00,500.00,329.55,0.00
,,,,,,500.00,117.42,500.00,106.48,0.00,165.17
,,,,,,269.87,195.16,500.00,500.00,0.00,10.00
,,,,,,500.00,0.00,500.00,0.00,204.65,140.26
,,,,,,500.00,0.00,500.00,472.60,204.65,93.35
,,,,,,500.00,0.00,500.00,472.60,204.65,93.35
,,,,,,136.65,278.41,431.74,500.00,427.45,500.00
,,,,,,324.34,162.68,149.70,187.85,500.00,65.48
,,,,,,256.82,465.40,44.52,303.12,500.00,365.29
,,,,,,0.00,120.15,472.18,0.00,0.00,284.34
,,,,,,500.00,0.00,306.53,124.91,0.00,0.00
,,,,,,500.00,328.04,500.00,500.00,0.00,214.22
,,,,,,116.37,475.56,500.00,500.00,362.38,500.00
,,,,,,116.37,500.00,500.00,0.00,362.38,500.00
,,,,,,58.46,500.00,500.00,334.47,219.57,500.00
,,,,,,19.67,0.00,0.00,334.47,500.00,500.00
,,,,,,19.67,0.00,0.00,500.00,500.00,500.00
,,,,,,0.00,0.00,112.71,0.00,418.10,174.18
,,,,,,0.00,400.40,500.00,107.71,500.00,407.64
,,,,,,0.00,400.40,0.00,107.71,500.00,500.00
,,,,,,500.00,157.74,0.00,287.32,500.00,154.89
,,,,,,378.07,0.00,245.20,0.00,430.83,203.48
,,,,,,500.00,355.83,500.00,382.46,430.83,0.00
,,,,,,500.00,500.00,500.00,500.00,500.00,0.00
,,,,,,0.00,0.00,500.00,500.00,500.00,500.00
,,,,,,0.00,0.00,500.00,0.00,500.00,138.81
,,,,,,90.79,413.29,356.93,500.00,500.00,210.25
,,,,,,386.87,0.00,404.96,500.00,500.00,156.34
,,,,,,500.00,0.00,404.96,500.00,500.00,113.92
,,,,,,500.00,0.00,457.66,500.00,148.64,95.79
,,,,,,473.97,0.00,500.00,242.45,0.00,500.00
,,,,,,26.02,0.00,500.00,242.45,0.00,224.52
,,,,,,451.72,0.00,500.00,242.45,327.89,500.00
,,,,,,500.00,150.55,500.00,500.00,500.00,30.64
,,,,,,500.00,150.55,500.00,500.00,500.00,30.64
,,,,,,500.00,500.00,500.00,500.00,500.00,256.20
,,,,,,0.00,500.00,500.00,0.00,0.00,226.94
,,,,,,432.11,500.00,110.87,272.31,435.62,0.00
,,,,,,500.00,500.00,0.00,272.31,358.00,43.82
,,,,,,218.96,500.00,0.00,225.77,358.00,43.82
,,,,,,218.96,500.00,80.50,225.77,358.00,0.00
,,,,,,0.00,315.96,80.50,500.00,84.01,491.11
,,,,,,188.29,70.36,158.02,500.00,181.56,37.44
,,,,,,188.29,90.42,158.02,500.00,181.56,37.44
,,,,,,500.00,90.42,0.00,500.00,181.56,447.48
,,,,,,231.08,0.00,0.00,500.00,178.39,134.58
,,,,,,382.78,304.88,494.58,500.00,477.35,500.00
,,,,,,382.78,79.02,494.58,500.00,477.35,500.00
,,,,,,478.39,79.02,500.00,500.00,477.35,56.32
,,,,,,500.00,430.70,500.00,500.00,500.00,500.00
,,,,,,98.49,479.09,0.00,329.30,500.00,500.00
,,,,,,0.00,106.94,0.00,329.30,17.45,500.00
,,,,,,0.00,106.94,0.00,500.00,17.45,399.24
,,,,,,0.00,106.94,0.00,500.00,17.45,399.24
,,,,,,58.75,0.00,0.00,16.68,191.86,474.39
,,,,,,500.00,428.50,302.31,0.00,118.48,0.00
,,,,,,0.00,120.93,0.00,384.56,500.00,21.31
,,,,,,0.00,394.30,0.00,500.00,345.74,367.51
,,,,,,0.00,249.08,27.77,500.00,345.74,71.48
,,,,,,0.00,249.08,27.77,500.00,345.74,71.48
,,,,,,12.80,500.00,27.77,0.00,0.00,418.33
,,,,,,495.85,500.00,339.41,500.00,333.88,500.00
,,,,,,364.30,372.45,500.00,500.00,333.88,500.00
,,,,,,500.00,459.67,500.00,500.00,461.33,23.78
,,,,,,500.00,356.23,0.00,474.60,500.00,0.00
,,,,,,500.00,356.23,0.00,474.60,500.00,0.00
,,,,,,384.16,500.00,284.95,0.00,500.00,0.00
,,,,,,160.43,0.00,284.95,483.49,0.00,464.50
,,,,,,500.00,500.00,500.00,0.00,0.00,0.00
,,,,,,3.78,500.00,500.00,500.00,0.00,500.00
,,,,,,0.00,0.00,116.67,500.00,448.38,1.00
,,,,,,0.00,0.00,116.67,500.00,448.38,1.00
,,,,,,0.00,500.00,500.00,0.00,500.00,500.00
,,,,,,0.00,235.54,270.06,147.48,0.00,272.30
,,,,,,154.45,5.67,500.00,258.32,0.00,319.06
,,,,,,442.70,199.47,214.48,0.00,0.00,500.00
,,,,,,431.43,0.00,500.00,431.47,0.00,309.85
,,,,,,431.43,0.00,500.00,500.00,500.00,212.92
,,,,,,500.00,0.00,69.96,500.00,446.50,500.00
,,,,,,500.00,500.00,0.00,323.43,59.86,1.05
,,,,,,87.51,500.00,500.00,181.05,76.89,0.00
,,,,,,500.00,500.00,381.29,181.05,76.89,153.65
,,,,,,215.19,105.06,381.29,317.04,0.00,0.00
,,,,,,215.19,105.06,380.81,317.04,0.00,0.00
,,,,,,424.76,500.00,500.00,0.00,67.07,494.83
,,,,,,218.11,423.33,319.13,0.00,67.07,0.00
,,,,,,500.00,0.00,482.80,0.00,0.00,500.00
,,,,,,500.00,500.00,188.19,86.92,0.00,29.47
,,,,,,500.00,500.00,188.19,500.00,0.00,450.29
,,,,,,500.00,500.00,260.28,500.00,163.22,450.29
,,,,,,125.87,142.31,147.46,500.00,280.50,500.00
,,,,,,0.00,0.00,0.00,0.00,92.25,500.00
,,,,,,500.00,0.00,210.61,0.00,500.00,92.57
,,,,,,0.00,0.00,230.53,415.52,500.00,284.65
,,,,,,0.00,0.00,230.53,287.02,453.07,0.00
,,,,,,0.00,0.00,149.12,287.02,456.02,0.00
,,,,,,462.46,500.00,273.93,268.92,199.42,14.93
,,,,,,0.00,500.00,500.00,202.23,223.12,500.00
,,,,,,314.13,469.90,369.42,172.93,500.00,229.00
,,,,,,2.34,0.00,369.42,172.93,500.00,229.00
,,,,,,0.00,388.04,291.98,500.00,55.93,138.25
,,,,,,409.95,0.00,360.93,500.00,55.93,323.37
,,,,,,500.00,0.00,360.93,500.00,500.00,265.82
,,,,,,500.00,0.00,360.93,0.00,500.00,364.69
,,,,,,500.00,492.79,483.42,500.00,500.00,0.00
,,,,,,500.00,0.00,217.36,29.16,500.00,0.00
,,,,,,0.00,0.00,285.05,29.16,455.11,0.00
,,,,,,55.21,0.00,285.05,377.70,455.11,500.00
,,,,,,55.21,64.57,408.76,0.00,500.00,459.71
,,,,,,500.00,64.57,0.00,500.00,37.47,0.00
,,,,,,500.00,64.57,0.00,500.00,37.47,0.00
,,,,,,174.19,500.00,156.02,500.00,500.00,58.71
,,,,,,0.00,500.00,0.00,431.51,0.00,58.71
,,,,,,500.00,0.00,451.79,250.14,353.15,290.33
,,,,,,500.00,491.29,451.79,351.00,500.00,123.86
,,,,,,0.00,497.99,125.08,304.43,500.00,201.54
,,,,,,0.00,497.99,125.08,304.43,500.00,201.54
,,,,,,0.00,497.99,125.08,304.43,500.00,201.54
,,,,,,0.00,293.61,500.00,304.43,0.00,336.32
,,,,,,0.00,293.61,500.00,62.22,384.30,210.37
,,,,,,413.42,365.00,0.00,157.77,500.00,76.71
,,,,,,413.42,365.00,0.00,157.77,500.00,76.71
,,,,,,205.27,205.92,351.44,157.77,349.58,348.62
,,,,,,194.44,205.92,351.44,150.29,436.83,500.00
,,,,,,194.44,205.92,365.40,150.29,436.83,500.00
,,,,,,127.37,500.00,0.00,500.00,0.00,500.00
,,,,,,125.12,0.00,0.00,500.00,0.00,307.36
,,,,,,183.33,413.08,0.00,181.17,0.00,500.00
,,,,,,183.33,413.08,453.12,181.17,0.00,500.00
,,,,,,358.11,500.00,30.39,106.29,7.62,0.00
,,,,,,349.79,267.40,239.54,82.17,7.62,500.00
,,,,,,349.79,267.40,239.54,82.17,7.62,500.00
,,,,,,282.85,0.00,239.54,500.00,245.58,16.65
,,,,,,0.00,273.96,339.79,500.00,500.00,292.85
,,,,,,47.55,0.00,500.00,500.00,500.00,0.00
,,,,,,0.00,159.52,500.00,381.44,500.00,238.17
,,,,,,453.69,432.12,0.00,14.55,337.08,136.05
,,,,,,453.69,432.12,0.00,176.55,337.08,0.00
,,,,,,500.00,367.90,161.35,344.79,226.97,199.63
,,,,,,273.48,500.00,359.87,0.00,0.00,194.72
,,,,,,303.29,500.00,497.10,413.44,170.00,334.63
,,,,,,500.00,374.29,500.00,413.44,316.37,334.63
,,,,,,500.00,500.00,500.00,0.00,0.00,496.10
,,,,,,0.00,0.00,500.00,0.00,0.00,468.06
,,,,,,0.00,500.00,30.88,0.00,100.02,500.00
,,,,,,0.00,500.00,0.00,0.00,458.34,500.00
,,,,,,0.00,500.00,500.00,337.64,500.00,369.81
,,,,,,0.00,500.00,500.00,337.64,500.00,369.81
,,,,,,500.00,500.00,0.00,500.00,500.00,500.00
,,,,,,500.00,500.00,0.00,500.00,500.00,500.00
,,,,,,392.42,63.28,0.00,450.66,435.18,500.00
,,,,,,392.42,63.28,0.00,450.66,435.18,500.00
,,,,,,326.91,500.00,0.00,358.62,0.00,292.04
,,,,,,326.91,500.00,0.00,358.62,0.00,292.04
,,,,,,326.91,500.00,0.00,358.62,0.00,414.43
,,,,,,115.26,490.69,0.00,0.00,0.00,43.50
,,,,,,0.00,426.46,500.00,500.00,0.00,500.00
,,,,,,75.49,426.46,307.44,500.00,0.00,500.00
,,,,,,75.49,426.46,307.44,500.00,0.00,500.00
,,,,,,413.68,79.91,307.44,500.00,0.00,191.86
,,,,,,0.00,0.00,318.09,195.38,500.00,0.00
,,,,,,500.00,177.18,318.09,471.69,500.00,0.00
,,,,,,282.30,177.18,0.00,471.69,500.00,79.62
,,,,,,129.99,500.00,147.12,96.91,0.00,500.00
,,,,,,200.01,275.39,245.30,0.00,214.52,65.45
,,,,,,67.20,500.00,500.00,0.00,214.52,2.62
,,,,,,295.67,500.00,0.00,48.39,240.07,447.95
,,,,,,295.67,500.00,0.00,48.39,240.07,447.95
,,,,,,0.00,500.00,0.00,500.00,240.07,427.77
,,,,,,500.00,0.00,138.04,500.00,500.00,444.48
,,,,,,352.63,227.91,0.00,269.72,500.00,500.00
,,,,,,146.12,77.98,214.86,0.00,500.00,484.84
,,,,,,317.84,0.00,500.00,500.00,0.00,500.00
,,,,,,317.84,0.00,500.00,428.04,0.00,368.11
,,,,,,0.00,0.00,0.00,428.04,50.76,0.00
,,,,,,241.09,0.00,460.73,0.00,6.58,0.00
,,,,,,0.00,144.85,0.00,347.95,267.74,500.00
,,,,,,0.00,144.85,325.34,347.95,267.74,500.00
,,,,,,458.22,228.39,325.34,490.38,0.00,0.00
,,,,,,458.22,228.39,500.00,67.65,341.42,294.83
,,,,,,497.33,423.67,483.10,0.00,293.26,214.33
,,,,,,367.02,423.67,500.00,70.21,500.00,55.06
,,,,,,12.34,92.16,500.00,190.38,393.65,500.00
,,,,,,12.34,92.16,500.00,190.38,393.65,500.00
,,,,,,0.00,380.72,500.00,190.38,500.00,145.93
,,,,,,370.78,380.72,500.00,500.00,250.49,258.40
,,,,,,0.00,193.04,394.92,331.60,464.93,500.00
,,,,,,0.00,193.04,394.92,454.10,464.93,500.00
,,,,,,0.00,45.15,377.01,454.10,352.79,500.00
,,,,,,500.00,0.00,0.00,180.62,246.24,292.31
,,,,,,500.00,89.33,358.42,180.62,246.24,222.90
,,,,,,500.00,89.33,358.42,180.62,246.24,222.90
,,,,,,500.00,0.00,358.42,471.38,491.49,191.68
,,,,,,364.90,318.63,500.00,104.99,326.42,24.57
,,,,,,500.00,390.53,500.00,500.00,500.00,0.00
,,,,,,500.00,390.53,500.00,500.00,500.00,0.00
,,,,,,0.00,393.44,145.45,0.00,500.00,0.00
,,,,,,0.00,390.77,480.41,0.00,137.39,0.00
,,,,,,68.86,325.60,480.41,109.80,137.39,0.00
,,,,,,500.00,325.60,500.00,109.80,44.14,0.00
,,,,,,500.00,307.76,421.64,500.00,485.56,41.84
,,,,,,500.00,500.00,412.00,500.00,0.00,180.84
,,,,,,298.67,33.20,0.00,268.32,0.00,139.56
,,,,,,298.67,0.00,0.00,268.32,465.98,139.56
,,,,,,158.39,0.00,0.00,500.00,465.98,350.72
,,,,,,0.00,0.00,481.46,0.00,0.00,0.00
,,,,,,0.00,477.31,80.99,0.00,500.00,0.00
,,,,,,0.00,477.31,80.99,0.00,500.00,500.00
,,,,,,130.97,0.00,444.63,0.00,500.00,365.53
,,,,,,130.97,0.00,444.63,0.00,500.00,365.53
,,,,,,293.29,389.34,500.00,0.00,500.00,179.44
,,,,,,0.00,389.34,500.00,452.33,26.92,32.79
,,,,,,500.00,44.79,128.98,0.00,319.52,0.00
,,,,,,500.00,44.79,128.98,0.00,319.52,0.00
,,,,,,240.34,165.68,500.00,0.00,330.11,500.00
,,,,,,290.92,165.68,500.00,77.03,108.30,500.00
,,,,,,412.30,500.00,8.37,0.00,0.68,500.00
,,,,,,412.30,500.00,8.37,0.00,0.68,500.00
,,,,,,0.00,500.00,0.00,0.00,366.43,208.29
,,,,,,272.64,500.00,15.58,0.00,91.56,240.65
,,,,,,0.00,500.00,0.00,0.00,91.56,266.09
,,,,,,0.00,500.00,0.00,0.00,91.56,266.09
,,,,,,0.00,500.00,0.00,0.00,152.50,500.00
,,,,,,97.22,0.00,500.00,500.00,245.68,500.00
,,,,,,76.88,40.34,500.00,141.43,245.68,424.83
,,,,,,76.88,40.34,389.25,141.43,245.68,424.83
,,,,,,500.00,500.00,478.37,155.68,306.61,98.64
,,,,,,500.00,112.54,500.00,500.00,306.61,324.65
,,,,,,45.48,0.00,500.00,20.48,294.11,0.00
,,,,,,45.48,0.00,500.00,20.48,294.11,0.00
,,,,,,465.89,0.00,464.01,421.92,0.00,0.00
,,,,,,0.00,0.00,500.00,421.92,0.00,91.72
,,,,,,0.00,0.00,500.00,500.00,0.00,500.00
,,,,,,0.00,0.00,500.00,500.00,0.00,500.00
,,,,,,0.00,251.91,123.12,500.00,481.19,500.00
,,,,,,232.93,0.00,21.89,500.00,481.19,169.28
,,,,,,319.72,391.08,0.00,0.00,107.07,500.00
,,,,,,274.01,303.49,500.00,454.68,0.00,379.55
,,,,,,0.00,500.00,500.00,0.00,0.00,379.55
,,,,,,0.00,500.00,158.35,0.00,0.00,500.00
,,,,,,500.00,500.00,158.35,424.18,0.00,275.29
,,,,,,500.00,378.43,500.00,0.00,323.10,255.40
,,,,,,500.00,23.13,500.00,0.00,323.10,255.40
,,,,,,0.00,121.09,228.75,500.00,422.10,402.97
