Time,P_pipe,Q_pipe,VolumePipe,Dens_recirc,Q_LR_
NaN:NaN:NaN,16.5,0,-1,1.43,14.5
NaN:NaN:NaN,16.9,0,-1,1.43,14.5
NaN:NaN:NaN,16.9,0,-1,1.43,14.5
NaN:NaN:NaN,17.5,0,-1,1.43,14.6
NaN:NaN:NaN,17.4,0,-1,1.43,14.5
NaN:NaN:NaN,16.5,0,-1,1.43,14.5
NaN:NaN:NaN,17,0,-1,1.43,14.6
NaN:NaN:NaN,17.1,0,-1,1.43,14.5
NaN:NaN:NaN,17.1,0,-1,1.43,14.6
NaN:NaN:NaN,16.1,0,-1,1.43,14.5
NaN:NaN:NaN,17.2,0,-1,1.43,14.5
NaN:NaN:NaN,16.8,0,-1,1.43,14.5
NaN:NaN:NaN,17,0,-1,1.43,14.6
NaN:NaN:NaN,17.5,0,-1,1.43,14.6
NaN:NaN:NaN,17.2,0,-1,1.43,14.5
NaN:NaN:NaN,17,0,-1,1.43,14.5
NaN:NaN:NaN,16.6,0,-1,1.43,14.5
NaN:NaN:NaN,16.6,0,-1,1.43,14.6
NaN:NaN:NaN,16.7,0,-1,1.43,14.6
NaN:NaN:NaN,17.1,0,-1,1.42,14.5
NaN:NaN:NaN,17.2,0,-1,1.42,14.5
NaN:NaN:NaN,18,0,-1,1.42,14.5
NaN:NaN:NaN,17,0,-1,1.42,14.5
NaN:NaN:NaN,16.9,0,-1,1.42,14.5
NaN:NaN:NaN,17.1,0,-1,1.42,14.7
NaN:NaN:NaN,17.1,0,-1,1.42,14.5
NaN:NaN:NaN,17,0,-1,1.42,14.5
NaN:NaN:NaN,16.3,0,-2,1.42,14.5
NaN:NaN:NaN,16.4,0,-2,1.42,14.6
NaN:NaN:NaN,16.6,0,-2,1.42,14.5
NaN:NaN:NaN,16.8,0,-2,1.42,14.6
NaN:NaN:NaN,17.4,0,-2,1.42,14.5
NaN:NaN:NaN,16.8,0,-2,1.42,14.5
NaN:NaN:NaN,16.6,0,-2,1.42,14.5
NaN:NaN:NaN,16.7,0,-2,1.42,14.7
NaN:NaN:NaN,17,0,-2,1.42,14.5
NaN:NaN:NaN,16.5,0,-2,1.42,14.5
NaN:NaN:NaN,16.5,0,-2,1.42,14.5
NaN:NaN:NaN,16.6,0,-2,1.42,14.5
NaN:NaN:NaN,16.9,0,-2,1.42,14.7
NaN:NaN:NaN,17,0,-2,1.42,14.5
NaN:NaN:NaN,17.1,0,-2,1.42,14.5
NaN:NaN:NaN,17,0,-2,1.43,14.5
NaN:NaN:NaN,16.4,0,-2,1.43,14.6
NaN:NaN:NaN,16.1,0,-2,1.43,14.5
NaN:NaN:NaN,16.7,0,-2,1.43,14.6
NaN:NaN:NaN,16.2,0,-2,1.43,14.5
NaN:NaN:NaN,16.8,0,-2,1.43,14.6
NaN:NaN:NaN,16.6,0,-2,1.43,14.5
NaN:NaN:NaN,16.3,0,-2,1.42,14.5
NaN:NaN:NaN,16.7,0,-2,1.42,14.5
NaN:NaN:NaN,17.2,0,-2,1.41,14.6
NaN:NaN:NaN,16.6,0,-2,1.41,14.6
NaN:NaN:NaN,16.3,0,-2,1.41,14.5
NaN:NaN:NaN,16.4,0,-2,1.41,14.5
NaN:NaN:NaN,16.9,0,-2,1.42,14.6
NaN:NaN:NaN,17.4,0,-2,1.42,14.6
NaN:NaN:NaN,17.2,0,-2,1.42,14.5
NaN:NaN:NaN,17.3,0,-2,1.42,14.5
NaN:NaN:NaN,16.3,0,-2,1.42,14.6
NaN:NaN:NaN,15.7,0,-2,1.42,14.5
NaN:NaN:NaN,16.5,0,-2,1.42,14.6
NaN:NaN:NaN,16.9,0,-2,1.42,14.5
NaN:NaN:NaN,17.3,0,-2,1.42,14.6
NaN:NaN:NaN,17.1,0,-2,1.42,14.5
NaN:NaN:NaN,16.6,0,-2,1.42,14.5
NaN:NaN:NaN,16.7,0,-2,1.42,14.5
NaN:NaN:NaN,16.8,0,-2,1.42,14.7
NaN:NaN:NaN,16.5,0,-2,1.42,14.5
NaN:NaN:NaN,16.6,0,-2,1.42,14.5
NaN:NaN:NaN,16.6,0,-2,1.42,14.5
NaN:NaN:NaN,17.1,0,-2,1.42,14.6
NaN:NaN:NaN,17,0,-2,1.42,14.6
NaN:NaN:NaN,16.9,0,-2,1.42,14.5
NaN:NaN:NaN,16.3,0,-2,1.42,14.6
NaN:NaN:NaN,16.1,0,-2,1.42,14.5
NaN:NaN:NaN,16.2,0,-2,1.42,14.5
NaN:NaN:NaN,16.7,0,-2,1.42,14.5
NaN:NaN:NaN,17,0,-2,1.42,14.7
NaN:NaN:NaN,16.7,0,-2,1.42,14.5
NaN:NaN:NaN,16.8,0,-2,1.42,14.5
NaN:NaN:NaN,15.5,0,-2,1.43,14.6
NaN:NaN:NaN,15.9,0,-2,1.43,14.5
NaN:NaN:NaN,16.8,0,-2,1.43,14.6
NaN:NaN:NaN,17.3,0,-2,1.43,14.6
NaN:NaN:NaN,17,0,-2,1.43,14.5
NaN:NaN:NaN,17.2,0,-2,1.44,14.5
NaN:NaN:NaN,16.3,0,-2,1.43,14.5
NaN:NaN:NaN,16.3,0,-2,1.43,14.7
NaN:NaN:NaN,16.5,0,-2,1.43,14.5
NaN:NaN:NaN,16.3,0,-2,1.43,14.6
NaN:NaN:NaN,17.2,0,-2,1.43,14.5
NaN:NaN:NaN,16.8,0,-2,1.43,14.5
NaN:NaN:NaN,16.2,0,-2,1.43,14.7
NaN:NaN:NaN,15.9,0,-2,1.43,14.5
NaN:NaN:NaN,16.6,0,-2,1.43,14.5
NaN:NaN:NaN,16.3,0,-2,1.43,14.5
NaN:NaN:NaN,16.1,0,-2,1.43,14.6
NaN:NaN:NaN,16.2,0,-2,1.43,14.6
NaN:NaN:NaN,16.3,0,-2,1.43,14.5
NaN:NaN:NaN,16.7,0,-2,1.43,14.6
NaN:NaN:NaN,16.4,0,-2,1.43,14.5
NaN:NaN:NaN,16.1,0,-2,1.43,14.5
NaN:NaN:NaN,16.5,0,-2,1.43,14.6
NaN:NaN:NaN,16.2,0,-2,1.43,14.6
NaN:NaN:NaN,16.8,0,-2,1.43,14.5
NaN:NaN:NaN,16.8,0,-2,1.43,14.6
NaN:NaN:NaN,16.5,0,-2,1.43,14.5
NaN:NaN:NaN,16.2,0,-2,1.43,14.5
NaN:NaN:NaN,16.1,0,-2,1.43,14.7
NaN:NaN:NaN,16.1,0,-2,1.44,14.5
NaN:NaN:NaN,15.7,0,-2,1.43,14.5
NaN:NaN:NaN,16.6,0,-2,1.43,14.6
NaN:NaN:NaN,16.6,0,-2,1.43,14.5
NaN:NaN:NaN,15.6,0,-2,1.42,14.6
NaN:NaN:NaN,15.6,0,-2,1.42,14.5
NaN:NaN:NaN,16.3,0,-2,1.42,14.6
NaN:NaN:NaN,16,0,-2,1.41,14.5
NaN:NaN:NaN,16.7,0,-2,1.41,14.6
NaN:NaN:NaN,16.8,0,-2,1.41,14.5
NaN:NaN:NaN,16.1,0,-2,1.41,14.6
NaN:NaN:NaN,16.3,0,-2,1.41,14.6
NaN:NaN:NaN,16.7,0,-2,1.42,14.5
NaN:NaN:NaN,16.5,0,-2,1.42,14.5
NaN:NaN:NaN,16.2,0,-2,1.42,14.6
NaN:NaN:NaN,16.2,0,-2,1.42,14.6
NaN:NaN:NaN,16.2,0,-2,1.43,14.5
NaN:NaN:NaN,16.3,0,-2,1.43,14.6
NaN:NaN:NaN,16.4,0,-2,1.43,14.5
NaN:NaN:NaN,15.7,0,-2,1.43,14.5
NaN:NaN:NaN,16.4,0,-2,1.43,14.7
NaN:NaN:NaN,16.1,0,-2,1.43,14.5
NaN:NaN:NaN,16.1,0,-2,1.43,14.6
NaN:NaN:NaN,16.1,0,-2,1.43,14.5
NaN:NaN:NaN,16.4,0,-2,1.42,14.5
NaN:NaN:NaN,15.8,0,-2,1.42,14.7
NaN:NaN:NaN,15.5,0,-2,1.42,14.5
NaN:NaN:NaN,16.2,0,-2,1.41,14.6
NaN:NaN:NaN,16.2,0,-2,1.41,14.5
NaN:NaN:NaN,16.1,0,-2,1.41,14.5
NaN:NaN:NaN,15.7,0,-2,1.41,14.7
NaN:NaN:NaN,16.1,0,-2,1.42,14.5
NaN:NaN:NaN,16.2,0,-2,1.42,14.6
NaN:NaN:NaN,16.3,0,-2,1.42,14.5
NaN:NaN:NaN,16.3,0,-2,1.42,14.5
NaN:NaN:NaN,16.3,0,-2,1.42,14.7
NaN:NaN:NaN,15.9,0,-2,1.42,14.5
NaN:NaN:NaN,16.2,0,-2,1.42,14.6
NaN:NaN:NaN,16.3,0,-2,1.42,14.5
NaN:NaN:NaN,16.2,0,-2,1.42,14.5
NaN:NaN:NaN,16.2,0,-2,1.42,14.7
NaN:NaN:NaN,16.2,0,-2,1.42,14.5
NaN:NaN:NaN,16.1,0,-2,1.42,14.6
NaN:NaN:NaN,15.7,0,-2,1.42,14.5
NaN:NaN:NaN,16.2,0,-2,1.42,14.5
NaN:NaN:NaN,16.7,0,-2,1.42,14.7
NaN:NaN:NaN,15.8,0,-2,1.42,14.5
NaN:NaN:NaN,15.4,0,-2,1.42,14.6
NaN:NaN:NaN,15.5,0,-2,1.42,14.6
NaN:NaN:NaN,16.1,0,-2,1.42,14.5
NaN:NaN:NaN,16.4,0,-2,1.42,14.6
NaN:NaN:NaN,16.2,0,-2,1.42,14.6
NaN:NaN:NaN,15.9,0,-2,1.42,14.5
NaN:NaN:NaN,15.2,0,-2,1.42,14.6
NaN:NaN:NaN,15.9,0,-2,1.42,14.5
NaN:NaN:NaN,16.1,0,-2,1.42,14.6
NaN:NaN:NaN,16.6,0,-2,1.42,14.6
NaN:NaN:NaN,16.6,0,-2,1.42,14.5
NaN:NaN:NaN,15.5,0,-2,1.42,14.6
NaN:NaN:NaN,15.1,0,-2,1.42,14.6
NaN:NaN:NaN,15.6,0,-2,1.42,14.6
NaN:NaN:NaN,16.1,0,-2,1.42,14.5
NaN:NaN:NaN,16.6,0,-2,1.42,14.6
NaN:NaN:NaN,16.1,0,-2,1.42,14.5
NaN:NaN:NaN,15.6,0,-2,1.42,14.6
NaN:NaN:NaN,15.7,0,-2,1.42,14.6
NaN:NaN:NaN,16.2,0,-2,1.42,14.5
NaN:NaN:NaN,16.2,0,-2,1.42,14.6
NaN:NaN:NaN,15.9,0,-2,1.42,14.5
NaN:NaN:NaN,15.8,0,-2,1.42,14.7
NaN:NaN:NaN,15.6,0,-2,1.42,14.5
NaN:NaN:NaN,15.9,0,-2,1.42,14.6
NaN:NaN:NaN,15.4,0,-2,1.42,14.5
NaN:NaN:NaN,15.9,0,-2,1.42,14.6
NaN:NaN:NaN,16,0,-2,1.42,14.6
NaN:NaN:NaN,15.7,0,-2,1.42,14.6
NaN:NaN:NaN,15.8,0,-2,1.42,14.5
NaN:NaN:NaN,15.4,0,-2,1.42,14.5
NaN:NaN:NaN,15.8,0,-2,1.42,14.7
NaN:NaN:NaN,15.6,0,-2,1.42,14.5
NaN:NaN:NaN,15.4,0,-2,1.43,14.6
NaN:NaN:NaN,15.7,0,-2,1.43,14.5
NaN:NaN:NaN,15.5,0,-2,1.43,14.6
NaN:NaN:NaN,16.1,0,-2,1.43,14.6
NaN:NaN:NaN,15.6,0,-2,1.43,14.6
NaN:NaN:NaN,15.3,0,-2,1.42,14.5
NaN:NaN:NaN,15.9,0,-2,1.42,14.6
NaN:NaN:NaN,15.8,0,-2,1.42,14.6
NaN:NaN:NaN,15.7,0,-2,1.42,14.6
NaN:NaN:NaN,16,0,-2,1.42,14.5
NaN:NaN:NaN,15.5,0,-2,1.42,14.6
NaN:NaN:NaN,15.8,0,-2,1.42,14.5
NaN:NaN:NaN,16.3,0,-2,1.42,14.7
NaN:NaN:NaN,15.5,0,-2,1.42,14.5
NaN:NaN:NaN,15.8,0,-2,1.42,14.6
NaN:NaN:NaN,15.6,0,-2,1.42,14.6
NaN:NaN:NaN,15.6,0,-2,1.42,14.5
NaN:NaN:NaN,16.3,0,-2,1.42,14.7
NaN:NaN:NaN,15.4,0,-2,1.42,14.5
NaN:NaN:NaN,14.9,0,-2,1.43,14.6
NaN:NaN:NaN,15.5,0,-2,1.43,14.5
NaN:NaN:NaN,15.7,0,-2,1.43,14.6
NaN:NaN:NaN,16.1,0,-2,1.43,14.6
NaN:NaN:NaN,15.4,0,-2,1.43,14.5
NaN:NaN:NaN,14.8,0,-2,1.43,14.6
NaN:NaN:NaN,14.9,0,-2,1.43,14.6
NaN:NaN:NaN,15.7,0,-2,1.43,14.6
NaN:NaN:NaN,15.7,0,-2,1.43,14.6
NaN:NaN:NaN,15.1,0,-2,1.43,14.5
NaN:NaN:NaN,15.7,0,-2,1.43,14.6
NaN:NaN:NaN,15.8,0,-2,1.43,14.6
NaN:NaN:NaN,15.7,0,-2,1.43,14.6
NaN:NaN:NaN,16.2,0,-2,1.43,14.5
NaN:NaN:NaN,15.8,0,-2,1.43,14.6
NaN:NaN:NaN,15.5,0,-2,1.43,14.5
NaN:NaN:NaN,16.1,0,-2,1.42,14.7
NaN:NaN:NaN,15.8,0,-2,1.42,14.5
NaN:NaN:NaN,15.4,0,-2,1.42,14.6
NaN:NaN:NaN,15.5,0,-2,1.42,14.5
NaN:NaN:NaN,15.8,0,-2,1.42,14.6
NaN:NaN:NaN,16.3,0,-2,1.42,14.6
NaN:NaN:NaN,15.6,0,-2,1.42,14.6
NaN:NaN:NaN,15.1,0,-2,1.42,14.5
NaN:NaN:NaN,15.5,0,-2,1.42,14.6
NaN:NaN:NaN,15.9,0,-2,1.42,14.5
NaN:NaN:NaN,15.9,0,-2,1.43,14.7
NaN:NaN:NaN,16,0,-2,1.43,14.5
NaN:NaN:NaN,15,0,-2,1.43,14.6
NaN:NaN:NaN,14.9,0,-2,1.43,14.5
NaN:NaN:NaN,15.3,0,-2,1.43,14.7
NaN:NaN:NaN,15.7,0,-2,1.43,14.5
NaN:NaN:NaN,16.1,0,-2,1.43,14.6
NaN:NaN:NaN,15.2,0,-2,1.43,14.6
NaN:NaN:NaN,14.5,0,-2,1.43,14.5
NaN:NaN:NaN,15.2,0,-2,1.43,14.7
NaN:NaN:NaN,15.3,0,-2,1.43,14.5
NaN:NaN:NaN,15.3,0,-2,1.43,14.6
NaN:NaN:NaN,15.3,0,-2,1.43,14.5
NaN:NaN:NaN,15.3,0,-2,1.43,14.7
NaN:NaN:NaN,14.7,0,-2,1.43,14.6
NaN:NaN:NaN,15.1,0,-2,1.43,14.5
NaN:NaN:NaN,15.3,0,-2,1.43,14.6
NaN:NaN:NaN,15.8,0,-2,1.42,14.6
NaN:NaN:NaN,16.1,0,-2,1.42,14.6
NaN:NaN:NaN,14.9,0,-2,1.42,14.6
NaN:NaN:NaN,15.1,0,-2,1.42,14.5
NaN:NaN:NaN,15.5,0,-2,1.42,14.6
NaN:NaN:NaN,15.8,0,-2,1.42,14.6
NaN:NaN:NaN,15.8,0,-2,1.42,14.6
NaN:NaN:NaN,15.1,0,-2,1.42,14.5
NaN:NaN:NaN,14.6,0,-2,1.42,14.7
NaN:NaN:NaN,15.2,0,-2,1.42,14.6
NaN:NaN:NaN,14.6,0,-2,1.42,14.5
NaN:NaN:NaN,15.6,0,-2,1.42,14.6
NaN:NaN:NaN,15.3,0,-2,1.42,14.7
NaN:NaN:NaN,15.8,0,-2,1.42,14.5
NaN:NaN:NaN,15.8,0,-2,1.43,14.6
NaN:NaN:NaN,15.2,0,-2,1.43,14.5
NaN:NaN:NaN,15,0,-2,1.43,14.7
NaN:NaN:NaN,15.6,0,-2,1.43,14.6
NaN:NaN:NaN,15.6,0,-2,1.43,14.5
NaN:NaN:NaN,15.5,0,-2,1.43,14.6
NaN:NaN:NaN,15.1,0,-2,1.43,14.6
NaN:NaN:NaN,15.4,0,-2,1.43,14.6
NaN:NaN:NaN,14.4,0,-2,1.42,14.6
NaN:NaN:NaN,15.1,0,-2,1.42,14.5
NaN:NaN:NaN,15.5,0,-2,1.42,14.7
NaN:NaN:NaN,15.1,0,-2,1.42,14.6
NaN:NaN:NaN,15.2,0,-2,1.42,14.5
NaN:NaN:NaN,14.8,0,-2,1.42,14.6
NaN:NaN:NaN,14.7,0,-2,1.42,14.6
NaN:NaN:NaN,14.8,0,-2,1.43,14.6
NaN:NaN:NaN,15.3,0,-2,1.42,14.6
NaN:NaN:NaN,15.5,0,-2,1.42,14.5
NaN:NaN:NaN,15.5,0,-2,1.42,14.7
NaN:NaN:NaN,15.8,0,-2,1.42,14.6
NaN:NaN:NaN,14.8,0,-2,1.42,14.5
NaN:NaN:NaN,14.5,0,-2,1.42,14.6
NaN:NaN:NaN,15.5,0,-2,1.42,14.7
NaN:NaN:NaN,15.6,0,-2,1.42,14.5
NaN:NaN:NaN,15.7,0,-2,1.42,14.6
NaN:NaN:NaN,15.1,0,-2,1.42,14.5
NaN:NaN:NaN,15.1,0,-2,1.42,14.7
NaN:NaN:NaN,14.8,0,-2,1.42,14.6
NaN:NaN:NaN,15,0,-2,1.42,14.5
NaN:NaN:NaN,15.6,0,-2,1.42,14.7
NaN:NaN:NaN,15.6,0,-2,1.42,14.5
NaN:NaN:NaN,15.5,0,-2,1.42,14.6
NaN:NaN:NaN,15.2,0,-2,1.42,14.6
NaN:NaN:NaN,14.9,0,-2,1.42,14.6
NaN:NaN:NaN,14.9,0,-2,1.42,14.6
NaN:NaN:NaN,15.3,0,-2,1.42,14.6
NaN:NaN:NaN,15.3,0,-2,1.42,14.5
NaN:NaN:NaN,15.6,0,-2,1.42,14.7
NaN:NaN:NaN,15.8,0,-2,1.42,14.6
NaN:NaN:NaN,15.4,0,-2,1.42,14.5
NaN:NaN:NaN,14.7,0,-2,1.42,14.6
NaN:NaN:NaN,15,0,-2,1.42,14.7
NaN:NaN:NaN,15.4,0,-2,1.42,14.5
NaN:NaN:NaN,15.4,0,-2,1.42,14.6
NaN:NaN:NaN,15.4,0,-2,1.43,14.6
NaN:NaN:NaN,15.3,0,-2,1.43,14.6
NaN:NaN:NaN,14.6,0,-2,1.42,14.6
NaN:NaN:NaN,14.4,0,-2,1.42,14.6
NaN:NaN:NaN,15,0,-2,1.42,14.6
NaN:NaN:NaN,15,0,-2,1.42,14.6
NaN:NaN:NaN,15.3,0,-2,1.42,14.5
NaN:NaN:NaN,15.1,0,-2,1.42,14.7
NaN:NaN:NaN,15.5,0,-2,1.42,14.6
NaN:NaN:NaN,14.6,0,-2,1.43,14.5
NaN:NaN:NaN,14.3,0,-2,1.43,14.6
NaN:NaN:NaN,15.1,0,-2,1.43,14.7
NaN:NaN:NaN,15.5,0,-2,1.43,14.5
NaN:NaN:NaN,15.3,0,-2,1.43,14.6
NaN:NaN:NaN,14.9,0,-2,1.43,14.6
NaN:NaN:NaN,15.1,0,-2,1.43,14.6
NaN:NaN:NaN,14.7,0,-2,1.43,14.6
NaN:NaN:NaN,14.3,0,-2,1.43,14.6
NaN:NaN:NaN,14.5,0,-2,1.43,14.6
NaN:NaN:NaN,15.3,0,-2,1.43,14.6
NaN:NaN:NaN,15,0,-2,1.43,14.6
NaN:NaN:NaN,15.1,0,-2,1.43,14.7
NaN:NaN:NaN,15.7,0,-2,1.43,14.5
NaN:NaN:NaN,15.2,0,-2,1.43,14.6
NaN:NaN:NaN,14.7,0,-2,1.43,14.6
NaN:NaN:NaN,15.1,0,-2,1.43,14.7
NaN:NaN:NaN,14.8,0,-2,1.43,14.5
NaN:NaN:NaN,15,0,-2,1.43,14.6
NaN:NaN:NaN,15.1,0,-2,1.43,14.7
NaN:NaN:NaN,15,0,-2,1.43,14.6
NaN:NaN:NaN,14.6,0,-2,1.43,14.5
NaN:NaN:NaN,13.6,0,-2,1.43,14.7
NaN:NaN:NaN,15.2,0,-2,1.43,14.6
NaN:NaN:NaN,15.5,0,-2,1.43,14.6
NaN:NaN:NaN,15.5,0,-2,1.43,14.5
NaN:NaN:NaN,14.4,0,-2,1.44,14.7
NaN:NaN:NaN,15.2,0,-2,1.44,14.6
NaN:NaN:NaN,14.1,0,-2,1.44,14.5
NaN:NaN:NaN,14.6,0,-2,1.43,14.7
NaN:NaN:NaN,15.1,0,-2,1.43,14.6
NaN:NaN:NaN,15,0,-2,1.43,14.6
NaN:NaN:NaN,14.8,0,-2,1.43,14.5
NaN:NaN:NaN,15.3,0,-2,1.42,14.7
NaN:NaN:NaN,14.9,0,-2,1.42,14.6
NaN:NaN:NaN,14.1,0,-2,1.42,14.5
NaN:NaN:NaN,14.7,0,-2,1.42,14.7
NaN:NaN:NaN,15.1,0,-2,1.42,14.6
NaN:NaN:NaN,15.1,0,-2,1.42,14.6
NaN:NaN:NaN,15.3,0,-2,1.42,14.5
NaN:NaN:NaN,15,0,-2,1.42,14.7
NaN:NaN:NaN,14.7,0,-2,1.42,14.6
NaN:NaN:NaN,14.1,0,-2,1.42,14.6
NaN:NaN:NaN,15,0,-2,1.42,14.6
NaN:NaN:NaN,15.5,0,-2,1.42,14.6
NaN:NaN:NaN,15.3,0,-2,1.42,14.6
NaN:NaN:NaN,14.4,0,-2,1.42,14.6
NaN:NaN:NaN,14.7,0,-2,1.42,14.6
NaN:NaN:NaN,14.7,0,-2,1.43,14.6
NaN:NaN:NaN,14.2,0,-2,1.43,14.6
NaN:NaN:NaN,14.7,0,-2,1.43,14.7
NaN:NaN:NaN,14.6,0,-2,1.43,14.5
NaN:NaN:NaN,14.9,0,-2,1.43,14.6
NaN:NaN:NaN,15,0,-2,1.43,14.6
NaN:NaN:NaN,15,0,-2,1.43,14.7
NaN:NaN:NaN,14.5,0,-2,1.43,14.5
NaN:NaN:NaN,14,0,-2,1.43,14.6
NaN:NaN:NaN,14,0,-2,1.43,14.7
NaN:NaN:NaN,15.1,0,-2,1.42,14.6
NaN:NaN:NaN,14.9,0,-2,1.42,14.6
NaN:NaN:NaN,14.9,0,-2,1.42,14.6
NaN:NaN:NaN,15.1,0,-2,1.42,14.6
NaN:NaN:NaN,14.8,0,-2,1.42,14.6
NaN:NaN:NaN,14.4,0,-2,1.42,14.6
NaN:NaN:NaN,14.8,0,-2,1.42,14.7
NaN:NaN:NaN,14.6,0,-2,1.42,14.6
NaN:NaN:NaN,14.5,0,-2,1.42,14.5
NaN:NaN:NaN,14.6,0,-2,1.42,14.7
NaN:NaN:NaN,14.5,0,-2,1.42,14.6
NaN:NaN:NaN,14.2,0,-2,1.42,14.6
NaN:NaN:NaN,14.1,0,-2,1.42,14.5
NaN:NaN:NaN,14,0,-2,1.42,14.7
NaN:NaN:NaN,14.2,0,-2,1.42,14.6
NaN:NaN:NaN,14.7,0,-2,1.42,14.6
NaN:NaN:NaN,15.1,0,-2,1.42,14.7
NaN:NaN:NaN,14.5,0,-2,1.42,14.6
NaN:NaN:NaN,14.5,0,-2,1.42,14.5
NaN:NaN:NaN,13.9,0,-2,1.42,14.7
NaN:NaN:NaN,14.5,0,-2,1.42,14.6
NaN:NaN:NaN,14.9,0,-2,1.42,14.6
NaN:NaN:NaN,14.2,0,-2,1.42,14.7
NaN:NaN:NaN,14.7,0,-2,1.42,14.5
NaN:NaN:NaN,14.9,0,-2,1.42,14.6
NaN:NaN:NaN,14.2,0,-2,1.42,14.6
NaN:NaN:NaN,13.9,0,-2,1.42,14.7
NaN:NaN:NaN,14.7,0,-2,1.42,14.5
NaN:NaN:NaN,14.5,0,-2,1.42,14.6
NaN:NaN:NaN,14.6,0,-2,1.42,14.7
NaN:NaN:NaN,14.6,0,-2,1.42,14.6
NaN:NaN:NaN,14.4,0,-2,1.42,14.6
NaN:NaN:NaN,14.3,0,-2,1.42,14.7
NaN:NaN:NaN,14.6,0,-2,1.42,14.6
NaN:NaN:NaN,14.1,0,-2,1.42,14.5
NaN:NaN:NaN,14.1,0,-2,1.42,14.6
NaN:NaN:NaN,14.7,0,-2,1.42,14.7
NaN:NaN:NaN,14.4,0,-2,1.42,14.6
NaN:NaN:NaN,14.6,0,-2,1.42,14.6
NaN:NaN:NaN,15,0,-2,1.42,14.7
NaN:NaN:NaN,13.9,0,-2,1.42,14.6
NaN:NaN:NaN,13.5,0,-2,1.42,14.5
NaN:NaN:NaN,14.2,0,-2,1.42,14.7
NaN:NaN:NaN,14.6,0,-2,1.42,14.6
NaN:NaN:NaN,14.9,0,-2,1.42,14.6
NaN:NaN:NaN,14.6,0,-2,1.42,14.7
NaN:NaN:NaN,14.8,0,-2,1.42,14.6
NaN:NaN:NaN,14.6,0,-2,1.42,14.5
NaN:NaN:NaN,14.1,0,-2,1.42,14.6
NaN:NaN:NaN,14.2,0,-2,1.42,14.7
NaN:NaN:NaN,14.5,0,-2,1.42,14.6
NaN:NaN:NaN,14.4,0,-2,1.42,14.6
NaN:NaN:NaN,14.9,0,-2,1.42,14.7
NaN:NaN:NaN,14.5,0,-2,1.42,14.5
NaN:NaN:NaN,14.4,0,-2,1.42,14.6
NaN:NaN:NaN,14,0,-2,1.42,14.8
NaN:NaN:NaN,14,0,-2,1.42,14.5
NaN:NaN:NaN,14.2,0,-2,1.42,14.6
NaN:NaN:NaN,14.4,0,-2,1.42,14.7
NaN:NaN:NaN,14.4,0,-2,1.42,14.6
NaN:NaN:NaN,14.4,0,-2,1.42,14.6
NaN:NaN:NaN,14.6,0,-2,1.42,14.7
NaN:NaN:NaN,14.3,0,-2,1.42,14.6
NaN:NaN:NaN,13.7,0,-2,1.42,14.6
NaN:NaN:NaN,14.1,0,-2,1.42,14.7
NaN:NaN:NaN,14.1,0,-2,1.42,14.6
NaN:NaN:NaN,14.4,0,-2,1.42,14.5
NaN:NaN:NaN,14.2,0,-2,1.42,14.6
NaN:NaN:NaN,14.5,0,-2,1.42,14.7
NaN:NaN:NaN,14.3,0,-2,1.42,14.6
NaN:NaN:NaN,13.6,0,-2,1.42,14.7
NaN:NaN:NaN,14,0,-2,1.42,14.6
NaN:NaN:NaN,14.7,0,-2,1.42,14.6
NaN:NaN:NaN,14.5,0,-2,1.42,14.7
NaN:NaN:NaN,14.1,0,-2,1.42,14.6
NaN:NaN:NaN,14.4,0,-2,1.43,14.6
NaN:NaN:NaN,14.2,0,-2,1.43,14.7
NaN:NaN:NaN,14.4,0,-2,1.43,14.6
NaN:NaN:NaN,13.7,0,-2,1.43,14.6
NaN:NaN:NaN,13.1,0,-2,1.43,14.7
NaN:NaN:NaN,14.3,0,-2,1.43,14.6
NaN:NaN:NaN,14.1,0,-2,1.43,14.6
NaN:NaN:NaN,14.1,0,-2,1.43,14.6
NaN:NaN:NaN,14.4,0,-2,1.43,14.7
NaN:NaN:NaN,14.3,0,-2,1.43,14.5
NaN:NaN:NaN,13.9,0,-2,1.43,14.7
NaN:NaN:NaN,13.6,0,-2,1.43,14.6
NaN:NaN:NaN,14.4,0,-2,1.43,14.6
NaN:NaN:NaN,14.8,0,-2,1.43,14.6
NaN:NaN:NaN,14.2,0,-2,1.43,14.7
NaN:NaN:NaN,14.3,0,-2,1.43,14.6
NaN:NaN:NaN,14.4,0,-2,1.43,14.6
NaN:NaN:NaN,14.2,0,-2,1.43,14.7
NaN:NaN:NaN,13.6,0,-2,1.43,14.6
NaN:NaN:NaN,13.6,0,-2,1.43,14.6
NaN:NaN:NaN,14.4,0,-2,1.43,14.7
NaN:NaN:NaN,14,0,-2,1.43,14.6
NaN:NaN:NaN,14.1,0,-2,1.43,14.6
NaN:NaN:NaN,14.2,0,-2,1.43,14.6
NaN:NaN:NaN,14,0,-2,1.42,14.7
NaN:NaN:NaN,13.9,0,-2,1.42,14.6
NaN:NaN:NaN,13.8,0,-2,1.42,14.6
NaN:NaN:NaN,14,0,-2,1.43,14.7
NaN:NaN:NaN,14,0,-2,1.43,14.6
NaN:NaN:NaN,13.8,0,-2,1.43,14.7
NaN:NaN:NaN,14.1,0,-2,1.43,14.6
NaN:NaN:NaN,14.1,0,-2,1.43,14.6
